"master_id","master_name","henkou_kahi_flg","touroku_user_id","touroku_time","koushin_user_id","koushin_time"
"koutsuu_shudan_master","交通手段マスター","1","default",1999/01/01 00:00:00,"default",1999/01/01 00:00:00
