"master_id","master_name","henkou_kahi_flg","touroku_user_id","touroku_time","koushin_user_id","koushin_time"
"kaitenbi_heitenbi_master","開店日閉店日マスター","0","default",1999/01/01 0:00:00,"default",1999/01/01 0:00:00
"torihikisaki_furikomisaki_ext","振込先銀行Ext","0","default",1999/01/01 0:00:00,"default",1999/01/01 0:00:00
