"master_id","master_name","henkou_kahi_flg","touroku_user_id","touroku_time","koushin_user_id","koushin_time"
"ki_busho_shiwake","（期別）部署入出力仕訳","1","default",1999/01/01 00:00:00,"default",1999/01/01 00:00:00
