"master_id","master_name","henkou_kahi_flg","touroku_user_id","touroku_time","koushin_user_id","koushin_time"
"ki_shouhizei_setting","（期別）消費税設定","0","default",1999/01/01 00:00:00,"default",1999/01/01 00:00:00
"kamoku_zandaka","科目残高","0","default",1999/01/01 00:00:00,"default",1999/01/01 00:00:00
"edaban_zandaka","枝番残高","0","default",1999/01/01 00:00:00,"default",1999/01/01 00:00:00
