"master_id","et_column_id","et_column_name","et_data_type","op_colume_id","op_column_name","op_data_type","entry_order","pk_flg"
"bumon_kamoku_zandaka","futan_bumon_name","負担部門名","varchar","BNAM","部門名称","char",5,"0"
"bumon_kamoku_zandaka","chouhyou_shaturyoku_no","帳票出力順番号","smallint","KOCD","帳表出力順No","smallint",6,"0"
"bumon_kamoku_zandaka","kamoku_name_ryakushiki","科目名（略式）","varchar","KNMX","科目名称(略式)","char",7,"0"
"bumon_kamoku_zandaka","kamoku_name_seishiki","科目名（正式）","varchar","KNAM","科目名称(正式)","char",8,"0"
"bumon_kamoku_zandaka","taishaku_zokusei","貸借属性","smallint","KATT","貸借属性","smallint",9,"0"
"bumon_kamoku_zandaka","zandaka_kari00","期首残高(借方)","decimal","r000","期首残高(借方)","numeric",10,"0"
"bumon_kamoku_zandaka","zandaka_kashi00","期首残高(貸方)","decimal","s000","期首残高(貸方)","numeric",11,"0"
"bumon_kamoku_zandaka","zandaka_kari01","1ｹ月目(借)","decimal","r010","1ｹ月目(借)","numeric",12,"0"
"bumon_kamoku_zandaka","zandaka_kashi01","1ｹ月目(貸)","decimal","s010","1ｹ月目(貸)","numeric",13,"0"
"bumon_kamoku_zandaka","zandaka_kari02","2ｹ月目(借)","decimal","r020","2ｹ月目(借)","numeric",14,"0"
"bumon_kamoku_zandaka","zandaka_kashi02","2ｹ月目(貸)","decimal","s020","2ｹ月目(貸)","numeric",15,"0"
"bumon_kamoku_zandaka","zandaka_kari03","3ｹ月目(借)","decimal","r030","3ｹ月目(借)","numeric",16,"0"
"bumon_kamoku_zandaka","zandaka_kashi03","3ｹ月目(貸)","decimal","s030","3ｹ月目(貸)","numeric",17,"0"
"bumon_kamoku_zandaka","zandaka_kari03_shu","3ｹ月目修正(借)","decimal","r035","3ｹ月目修正(借)","numeric",18,"0"
"bumon_kamoku_zandaka","zandaka_kashi03_shu","3ｹ月目修正(貸)","decimal","s035","3ｹ月目修正(貸)","numeric",19,"0"
"bumon_kamoku_zandaka","zandaka_kari04","4ｹ月目(借)","decimal","r040","4ｹ月目(借)","numeric",20,"0"
"bumon_kamoku_zandaka","zandaka_kashi04","4ｹ月目(貸)","decimal","s040","4ｹ月目(貸)","numeric",21,"0"
"bumon_kamoku_zandaka","zandaka_kari05","5ｹ月目(借)","decimal","r050","5ｹ月目(借)","numeric",22,"0"
"bumon_kamoku_zandaka","zandaka_kashi05","5ｹ月目(貸)","decimal","s050","5ｹ月目(貸)","numeric",23,"0"
"bumon_kamoku_zandaka","zandaka_kari06","6ｹ月目(借)","decimal","r060","6ｹ月目(借)","numeric",24,"0"
"bumon_kamoku_zandaka","zandaka_kashi06","6ｹ月目(貸)","decimal","s060","6ｹ月目(貸)","numeric",25,"0"
"bumon_kamoku_zandaka","zandaka_kari06_shu","6ｹ月目修正(借)","decimal","r065","6ｹ月目修正(借)","numeric",26,"0"
"bumon_kamoku_zandaka","zandaka_kashi06_shu","6ｹ月目修正(貸)","decimal","s065","6ｹ月目修正(貸)","numeric",27,"0"
"bumon_kamoku_zandaka","zandaka_kari07","7ｹ月目(借)","decimal","r070","7ｹ月目(借)","numeric",28,"0"
"bumon_kamoku_zandaka","zandaka_kashi07","7ｹ月目(貸)","decimal","s070","7ｹ月目(貸)","numeric",29,"0"
"bumon_kamoku_zandaka","zandaka_kari08","8ｹ月目(借)","decimal","r080","8ｹ月目(借)","numeric",30,"0"
