"region_cd","line_cd","eki_cd","line_name","eki_name"
"0","0","0","浅草","西馬込"
"0","0","1","中央","西八王子"
"0","0","cd","京成本","お花茶屋"
"0","1","1","東海道本線","東京"
"0","1","1","荒川","王子"
"0","1","1","東海道本","東京"
"0","1","2","東海道本","有楽町"
"0","1","3","東海道本","新橋"
"0","1","4","東海道本","浜松町"
"0","1","6","東海道本","田町"
"0","1","7","東海道本","品川"
"0","1","8","東海道本","大井町"
"0","1","9","東海道本","大森"
"0","1","b","東海道本","蒲田"
"0","1","d","東海道本","川崎"
"0","1","e","東海道本","鶴見"
"0","1","10","東海道本","新子安"
"0","1","11","東海道本","東神奈川"
"0","1","12","東海道本","横浜"
"0","1","14","東海道本","保土ヶ谷"
"0","1","15","東海道本","東戸塚"
"0","1","16","東海道本","戸塚"
"0","1","18","東海道本","大船"
"0","1","19","東海道本","藤沢"
"0","1","1a","東海道本","辻堂"
"0","1","1b","東海道本","茅ヶ崎"
"0","1","1d","東海道本","平塚"
"0","1","1e","東海道本","大磯"
"0","1","20","東海道本","二宮"
"0","1","21","東海道本","国府津"
"0","1","22","東海道本","鴨宮"
"0","1","23","東海道本","小田原"
"0","1","25","東海道本","早川"
"0","1","26","東海道本","根府川"
"0","1","28","東海道本","真鶴"
"0","1","29","東海道本","湯河原"
"0","1","2b","東海道本","熱海"
"0","1","33","東海道本","函南"
"0","1","35","東海道本","三島"
"0","1","37","東海道本","沼津"
"0","1","38","東海道本","片浜"
"0","1","39","東海道本","原"
"0","1","3b","東海道本","東田子の浦"
"0","1","3c","東海道本","吉原"
"0","1","3e","東海道本","富士"
"0","1","40","東海道本","富士川"
"0","1","41","東海道本","新蒲原"
"0","1","42","東海道本","蒲原"
"0","1","43","東海道本","由比"
"0","1","45","東海道本","興津"
"0","1","47","東海道本","清水"
"0","1","49","東海道本","草薙"
"0","1","4b","東海道本","東静岡"
"0","1","4b","東海道本","東静岡"
"0","1","4c","東海道本","静岡"
"0","1","4e","東海道本","安倍川"
"0","1","4f","東海道本","用宗"
"0","1","51","東海道本","焼津"
"0","1","52","東海道本","西焼津"
"0","1","53","東海道本","藤枝"
"0","1","55","東海道本","六合"
"0","1","56","東海道本","島田"
"0","1","58","東海道本","金谷"
"0","1","5a","東海道本","菊川"
"0","1","5c","東海道本","掛川"
"0","1","5d","東海道本","愛野"
"0","1","5e","東海道本","袋井"
"0","1","60","東海道本","磐田"
"0","1","61","東海道本","豊田町"
"0","1","62","東海道本","天竜川"
"0","1","64","東海道本","浜松"
"0","1","66","東海道本","高塚"
"0","1","68","東海道本","舞阪"
"0","1","69","東海道本","弁天島"
"0","1","6a","東海道本","新居町"
"0","1","6b","東海道本","鷲津"
"0","1","6d","東海道本","新所原"
"0","1","6e","東海道本","二川"
"0","1","70","東海道本","豊橋"
"0","1","72","東海道本","西小坂井"
"0","1","73","東海道本","愛知御津"
"0","1","74","東海道本","三河大塚"
"0","1","75","東海道本","三河三谷"
"0","1","76","東海道本","蒲郡"
"0","1","77","東海道本","三河塩津"
"0","1","78","東海道本","三ヶ根"
"0","1","79","東海道本","幸田"
"0","1","7c","東海道本","岡崎"
"0","1","7d","東海道本","西岡崎"
"0","1","7e","東海道本","安城"
"0","1","7f","東海道本","三河安城"
"0","1","80","東海道本","東刈谷"
"0","1","81","東海道本","野田新町"
"0","1","82","東海道本","刈谷"
"0","1","83","東海道本","逢妻"
"0","1","84","東海道本","大府"
"0","1","86","東海道本","共和"
"0","1","87","東海道本","南大高"
"0","1","88","東海道本","大高"
"0","1","8a","東海道本","笠寺"
"0","1","8c","東海道本","熱田"
"0","1","8d","東海道本","金山"
"0","1","8e","東海道本","尾頭橋"
"0","1","90","東海道本","名古屋"
"0","1","92","東海道本","枇杷島"
"0","1","94","東海道本","清洲"
"0","1","96","東海道本","稲沢"
"0","1","99","東海道本","尾張一宮"
"0","1","9b","東海道本","木曽川"
"0","1","9e","東海道本","岐阜"
"0","1","9f","東海道本","西岐阜"
"0","1","a1","東海道本","穂積"
"0","1","a3","東海道本","大垣"
"0","1","a6","東海道本","垂井"
"0","1","a8","東海道本","関ケ原"
"0","1","a8","東海道本","関ヶ原"
"0","1","aa","東海道本","柏原"
"0","1","ab","東海道本","近江長岡"
"0","1","ad","東海道本","醒ヶ井"
"0","1","af","東海道本","米原"
"0","1","b1","東海道本","彦根"
"0","1","b2","東海道本","南彦根"
"0","1","b3","東海道本","河瀬"
"0","1","b5","東海道本","稲枝"
"0","1","b6","東海道本","能登川"
"0","1","b8","東海道本","安土"
"0","1","ba","東海道本","近江八幡"
"0","1","bc","東海道本","篠原"
"0","1","be","東海道本","野洲"
"0","1","c0","東海道本","守山"
"0","1","c1","東海道本","栗東"
"0","1","c2","東海道本","草津"
"0","1","c3","東海道本","南草津"
"0","1","c5","東海道本","瀬田"
"0","1","c6","東海道本","石山"
"0","1","c7","東海道本","膳所"
"0","1","c8","東海道本","大津"
"0","1","ca","東海道本","山科"
"0","1","cc","東海道本","京都"
"0","1","cd","東海道本","西大路"
"0","1","cf","東海道本","桂川"
"0","1","d0","東海道本","向日町"
"0","1","d2","東海道本","長岡京"
"0","1","d5","東海道本","山崎"
"0","1","d6","東海道本","島本"
"0","1","d8","東海道本","高槻"
"0","1","db","東海道本","摂津富田"
"0","1","dd","東海道本","茨木"
"0","1","e0","東海道本","千里丘"
"0","1","e1","東海道本","岸辺"
"0","1","e2","東海道本","吹田"
"0","1","e5","東海道本","東淀川"
"0","1","e6","東海道本","新大阪"
"0","1","e8","東海道本","大阪"
"0","1","ea","東海道本","塚本"
"0","1","ec","東海道本","尼崎"
"0","1","ee","東海道本","立花"
"0","1","ef","東海道本","甲子園口"
"0","1","f1","東海道本","西宮"
"0","1","f2","東海道本","さくら夙川"
"0","1","f3","東海道本","芦屋"
"0","1","f4","東海道本","甲南山手"
"0","1","f6","東海道本","摂津本山"
"0","1","f7","東海道本","住吉"
"0","1","f8","東海道本","六甲道"
"0","1","fa","東海道本","灘"
"0","1","fb","東海道本","三ノ宮"
"0","1","fc","東海道本","元町"
"0","1","fd","東海道本","神戸"
"0","2","1","東北本","東京"
"0","2","2","東北本","神田"
"0","2","3","東北本","秋葉原"
"0","2","4","東北本","御徒町"
"0","2","6","東北本","上野"
"0","2","7","東北本","鴬谷"
"0","2","8","東北本","日暮里"
"0","2","9","東北本","西日暮里"
"0","2","b","東北本","田端"
"0","2","c","東北本","上中里"
"0","2","d","東北本","王子"
"0","2","e","東北本","東十条"
"0","2","10","東北本","赤羽"
"0","2","11","東北本","川口"
"0","2","12","東北本","西川口"
"0","2","13","東北本","蕨"
"0","2","15","東北本","南浦和"
"0","2","16","東北本","浦和"
"0","2","17","東北本","北浦和"
"0","2","18","東北本","与野"
"0","2","19","東北本","さいたま新都心"
"0","2","1a","東北本","大宮"
"0","2","1b","東北本","土呂"
"0","2","1c","東北本","東大宮"
"0","2","1e","東北本","蓮田"
"0","2","20","東北本","白岡"
"0","2","21","東北本","新白岡"
"0","2","22","東北本","久喜"
"0","2","23","東北本","東鷲宮"
"0","2","24","東北本","栗橋"
"0","2","26","東北本","古河"
"0","2","27","東北本","野木"
"0","2","28","東北本","間々田"
"0","2","2a","東北本","小山"
"0","2","2c","東北本","小金井"
"0","2","2d","東北本","自治医大"
"0","2","2e","東北本","石橋"
"0","2","30","東北本","雀宮"
"0","2","32","東北本","宇都宮"
"0","2","34","東北本","岡本"
"0","2","35","東北本","宝積寺"
"0","2","36","東北本","氏家"
"0","2","37","東北本","蒲須坂"
"0","2","39","東北本","片岡"
"0","2","3a","東北本","矢板"
"0","2","3b","東北本","野崎"
"0","2","3c","東北本","西那須野"
"0","2","3e","東北本","那須塩原"
"0","2","3f","東北本","黒磯"
"0","2","40","東北本","高久"
"0","2","41","東北本","黒田原"
"0","2","43","東北本","豊原"
"0","2","44","東北本","白坂"
"0","2","45","東北本","新白河"
"0","2","46","東北本","白河"
"0","2","48","東北本","久田野"
"0","2","49","東北本","泉崎"
"0","2","4a","東北本","矢吹"
"0","2","4b","東北本","鏡石"
"0","2","4d","東北本","須賀川"
"0","2","4e","東北本","安積永盛"
"0","2","4f","東北本","郡山"
"0","2","50","東北本","日和田"
"0","2","52","東北本","五百川"
"0","2","53","東北本","本宮"
"0","2","54","東北本","杉田"
"0","2","55","東北本","二本松"
"0","2","57","東北本","安達"
"0","2","58","東北本","松川"
"0","2","59","東北本","金谷川"
"0","2","5b","東北本","南福島"
"0","2","5c","東北本","福島"
"0","2","5e","東北本","東福島"
"0","2","5f","東北本","伊達"
"0","2","60","東北本","桑折"
"0","2","61","東北本","藤田"
"0","2","63","東北本","貝田"
"0","2","64","東北本","越河"
"0","2","66","東北本","白石"
"0","2","67","東北本","東白石"
"0","2","68","東北本","北白川"
"0","2","69","東北本","大河原"
"0","2","6b","東北本","船岡"
"0","2","6c","東北本","槻木"
"0","2","6d","東北本","岩沼"
"0","2","6e","東北本","館腰"
"0","2","6f","東北本","名取"
"0","2","70","東北本","南仙台"
"0","2","71","東北本","太子堂"
"0","2","72","東北本","長町"
"0","2","73","東北本","仙台"
"0","2","73","東北本","仙台"
"0","2","75","東北本","東仙台"
"0","2","76","東北本","岩切"
"0","2","77","東北本","陸前山王"
"0","2","78","東北本","国府多賀城"
"0","2","79","東北本","塩釜"
"0","2","7a","東北本","松島"
"0","2","7b","東北本","愛宕"
"0","2","7c","東北本","品井沼"
"0","2","7e","東北本","鹿島台"
"0","2","7f","東北本","松山町"
"0","2","80","東北本","小牛田"
"0","2","82","東北本","田尻"
"0","2","84","東北本","瀬峰"
"0","2","85","東北本","梅ヶ沢"
"0","2","86","東北本","新田"
"0","2","88","東北本","石越"
"0","2","89","東北本","油島"
"0","2","8a","東北本","花泉"
"0","2","8b","東北本","清水原"
"0","2","8d","東北本","有壁"
"0","2","8f","東北本","一ノ関"
"0","2","90","東北本","山ノ目"
"0","2","91","東北本","平泉"
"0","2","92","東北本","前沢"
"0","2","94","東北本","陸中折居"
"0","2","95","東北本","水沢"
"0","2","96","東北本","金ヶ崎"
"0","2","97","東北本","六原"
"0","2","99","東北本","北上"
"0","2","9a","東北本","村崎野"
"0","2","9b","東北本","花巻"
"0","2","9c","東北本","花巻空港"
"0","2","9e","東北本","石鳥谷"
"0","2","9f","東北本","日詰"
"0","2","a0","東北本","古館"
"0","2","a1","東北本","矢幅"
"0","2","a3","東北本","岩手飯岡"
"0","2","a4","東北本","仙北町"
"0","2","a5","東北本","盛岡"
"0","2","a6","いわて銀河鉄道","廚川"
"0","2","a6","いわて銀河鉄道","厨川"
"0","2","a8","いわて銀河鉄道","滝沢"
"0","2","a9","いわて銀河鉄道","渋民"
"0","2","aa","いわて銀河鉄道","好摩"
"0","2","ab","いわて銀河鉄道","岩手川口"
"0","2","ad","いわて銀河鉄道","いわて沼宮内"
"0","2","ae","いわて銀河鉄道","御堂"
"0","2","af","いわて銀河鉄道","奥中山"
"0","2","b0","いわて銀河鉄道","小繋"
"0","2","b2","いわて銀河鉄道","小鳥谷"
"0","2","b3","いわて銀河鉄道","一戸"
"0","2","b4","いわて銀河鉄道","二戸"
"0","2","b5","いわて銀河鉄道","斗米"
"0","2","b7","いわて銀河鉄道","金田一温泉"
"0","2","b8","いわて銀河鉄道","目時"
"0","2","b9","青い森鉄道","三戸"
"0","2","ba","青い森鉄道","諏訪ノ平"
"0","2","bc","青い森鉄道","剣吉"
"0","2","bd","青い森鉄道","苫米地"
"0","2","be","青い森鉄道","北高岩"
"0","2","bf","東北本","八戸"
"0","2","c1","東北本","陸奥市川"
"0","2","c2","東北本","下田"
"0","2","c3","東北本","向山"
"0","2","c4","東北本","三沢"
"0","2","c6","東北本","小川原"
"0","2","c7","東北本","上北町"
"0","2","c8","東北本","乙供"
"0","2","c9","東北本","千曳"
"0","2","ca","東北新幹","七戸十和田"
"0","2","cb","東北本","野辺地"
"0","2","cc","東北本","狩湯沢"
"0","2","cd","東北本","清水川"
"0","2","ce","東北本","小湊"
"0","2","d0","東北本","西平内"
"0","2","d1","東北本","浅虫温泉"
"0","2","d2","東北本","野内"
"0","2","d4","東北本","矢田前"
"0","2","d5","東北本","小柳"
"0","2","d6","東北本","東青森"
"0","2","d8","東北本","青森"
"0","2","fc","携帯端末","携帯端末"
"0","2","fd","モバイルSuica","モバイルSuica"
"0","2","fe","Suicaインターネットサービス","Suicaインターネットサービス"
"0","2","ff","臨時窓口","臨時窓口"
"0","3","1","中央本","東京"
"0","3","2","中央本","神田"
"0","3","3","中央本","御茶ノ水"
"0","3","4","中央本","水道橋"
"0","3","6","中央本","飯田橋"
"0","3","7","中央本","市ヶ谷"
"0","3","8","中央本","四ツ谷"
"0","3","9","中央本","信濃町"
"0","3","b","中央本","千駄ヶ谷"
"0","3","c","中央本","代々木"
"0","3","d","中央本","新宿"
"0","3","e","中央本","大久保"
"0","3","10","中央本","東中野"
"0","3","11","中央本","中野"
"0","3","12","中央本","高円寺"
"0","3","13","中央本","阿佐ヶ谷"
"0","3","15","中央本","荻窪"
"0","3","16","中央本","西荻窪"
"0","3","17","中央本","吉祥寺"
"0","3","18","中央本","三鷹"
"0","3","1a","中央本","武蔵境"
"0","3","1b","中央本","東小金井"
"0","3","1c","中央本","武蔵小金井"
"0","3","1d","中央本","国分寺"
"0","3","1f","中央本","西国分寺"
"0","3","20","中央本","国立"
"0","3","22","中央本","立川"
"0","3","24","中央本","日野"
"0","3","25","中央本","豊田"
"0","3","27","中央本","八王子"
"0","3","27","中央本","八王子"
"0","3","28","中央本","西八王子"
"0","3","29","中央本","高尾"
"0","3","2a","中央本","相模湖"
"0","3","2c","中央本","藤野"
"0","3","2d","中央本","上野原"
"0","3","2e","中央本","四方津"
"0","3","2f","中央本","梁川"
"0","3","31","中央本","鳥沢"
"0","3","32","中央本","猿橋"
"0","3","33","中央本","大月"
"0","3","35","中央本","初狩"
"0","3","37","中央本","笹子"
"0","3","39","中央本","甲斐大和"
"0","3","3b","中央本","勝沼ぶどう郷"
"0","3","3c","中央本","塩山"
"0","3","3d","中央本","東山梨"
"0","3","3e","中央本","山梨市"
"0","3","40","中央本","春日居町"
"0","3","41","中央本","石和温泉"
"0","3","42","中央本","酒折"
"0","3","43","中央本","甲府"
"0","3","45","中央本","竜王"
"0","3","46","中央本","塩崎"
"0","3","47","中央本","韮崎"
"0","3","48","中央本","新府"
"0","3","49","中央本","穴山"
"0","3","4b","中央本","日野春"
"0","3","4c","中央本","長坂"
"0","3","4d","中央本","小淵沢"
"0","3","4e","中央本","信濃境"
"0","3","4f","中央本","富士見"
"0","3","50","中央本","すずらんの里"
"0","3","51","中央本","青柳"
"0","3","52","中央本","茅野"
"0","3","53","中央本","上諏訪"
"0","3","54","中央本","下諏訪"
"0","3","55","中央本","岡谷"
"0","3","58","中央本","みどり湖"
"0","3","5c","中央本","塩尻"
"0","3","5e","中央本","洗馬"
"0","3","5f","中央本","日出塩"
"0","3","60","中央本","贄川"
"0","3","61","中央本","木曽平沢"
"0","3","63","中央本","奈良井"
"0","3","64","中央本","藪原"
"0","3","65","中央本","宮ノ越"
"0","3","66","中央本","原野"
"0","3","68","中央本","木曽福島"
"0","3","69","中央本","上松"
"0","3","6a","中央本","倉本"
"0","3","6b","中央本","須原"
"0","3","6d","中央本","大桑"
"0","3","6e","中央本","野尻"
"0","3","6f","中央本","十二兼"
"0","3","70","中央本","南木曽"
"0","3","72","中央本","田立"
"0","3","73","中央本","坂下"
"0","3","74","中央本","落合川"
"0","3","75","中央本","中津川"
"0","3","77","中央本","美乃坂本"
"0","3","79","中央本","恵那"
"0","3","7b","中央本","武並"
"0","3","7d","中央本","釜戸"
"0","3","7f","中央本","瑞浪"
"0","3","81","中央本","土岐市"
"0","3","83","中央本","多治見"
"0","3","85","中央本","古虎渓"
"0","3","87","中央本","定光寺"
"0","3","89","中央本","高蔵寺"
"0","3","8b","中央本","神領"
"0","3","8c","中央本","春日井"
"0","3","8e","中央本","勝川"
"0","3","8f","中央本","新守山"
"0","3","91","中央本","大曽根"
"0","3","92","中央本","千種"
"0","3","93","中央本","鶴舞"
"0","4","1","高崎","大宮"
"0","4","3","高崎","宮原"
"0","4","5","高崎","上尾"
"0","4","6","高崎","北上尾"
"0","4","7","高崎","桶川"
"0","4","9","高崎","北本"
"0","4","b","高崎","鴻巣"
"0","4","c","高崎","北鴻巣"
"0","4","d","高崎","吹上"
"0","4","e","高崎","行田"
"0","4","f","高崎","熊谷"
"0","4","11","高崎","籠原"
"0","4","12","高崎","深谷"
"0","4","13","高崎","岡部"
"0","4","15","高崎","本庄"
"0","4","16","高崎","神保原"
"0","4","17","高崎","新町"
"0","4","19","高崎","倉賀野"
"0","4","1a","高崎","高崎"
"0","4","1b","信越本","北高崎"
"0","4","1c","信越本","群馬八幡"
"0","4","1d","信越本","安中"
"0","4","1e","信越本","磯部"
"0","4","20","信越本","松井田"
"0","4","21","信越本","西松井田"
"0","4","22","信越本","横川"
"0","4","23","しなの鉄道","軽井沢"
"0","4","25","しなの鉄道","中軽井沢"
"0","4","26","しなの鉄道","信濃追分"
"0","4","27","しなの鉄道","御代田"
"0","4","28","しなの鉄道","平原"
"0","4","2a","しなの鉄道","小諸"
"0","4","2b","しなの鉄道","滋野"
"0","4","2c","しなの鉄道","田中"
"0","4","2d","しなの鉄道","大屋"
"0","4","2e","しなの鉄道","上田"
"0","4","30","しなの鉄道","西上田"
"0","4","31","しなの鉄道","坂城"
"0","4","32","しなの鉄道","戸倉"
"0","4","33","しなの鉄道","屋代"
"0","4","35","しなの鉄道","篠ノ井"
"0","4","36","信越本","川中島"
"0","4","37","信越本","安茂里"
"0","4","38","信越本","長野"
"0","4","39","信越本","北長野"
"0","4","3a","信越本","三才"
"0","4","3b","信越本","豊野"
"0","4","3c","信越本","牟礼"
"0","4","3d","信越本","古間"
"0","4","3f","信越本","黒姫"
"0","4","40","信越本","妙高高原"
"0","4","41","信越本","関山"
"0","4","42","信越本","二本木"
"0","4","44","信越本","新井"
"0","4","45","信越本","北新井"
"0","4","46","信越本","脇野田"
"0","4","47","信越本","南高田"
"0","4","49","信越本","高田"
"0","4","4a","信越本","春日山"
"0","4","4b","信越本","直江津"
"0","4","4c","信越本","黒井"
"0","4","4e","信越本","犀潟"
"0","4","4f","信越本","土底浜"
"0","4","50","信越本","潟町"
"0","4","51","信越本","上下浜"
"0","4","53","信越本","柿崎"
"0","4","54","信越本","米山"
"0","4","55","信越本","笠島"
"0","4","56","信越本","青海川"
"0","4","58","信越本","鯨波"
"0","4","59","信越本","柏崎"
"0","4","5a","信越本","茨目"
"0","4","5b","信越本","安田"
"0","4","5d","信越本","北条"
"0","4","5e","信越本","越後広田"
"0","4","5f","信越本","長鳥"
"0","4","60","信越本","塚山"
"0","4","62","信越本","越後岩塚"
"0","4","63","信越本","来迎寺"
"0","4","64","信越本","前川"
"0","4","65","信越本","宮内"
"0","4","67","信越本","長岡"
"0","4","68","信越本","北長岡"
"0","4","69","信越本","押切"
"0","4","6a","信越本","見附"
"0","4","6c","信越本","帯織"
"0","4","6d","信越本","東光寺"
"0","4","6e","信越本","三条"
"0","4","6f","信越本","東三条"
"0","4","70","信越本","燕三条"
"0","4","71","信越本","保内"
"0","4","72","信越本","加茂"
"0","4","73","信越本","羽生田"
"0","4","74","信越本","田上"
"0","4","76","信越本","矢代田"
"0","4","77","信越本","古津"
"0","4","78","信越本","新津"
"0","4","79","信越本","さつき野"
"0","4","7a","信越本","荻川"
"0","4","7b","信越本","亀田"
"0","4","7c","信越本","越後石山"
"0","4","7d","信越本","新潟"
"0","5","1","常磐","上野"
"0","5","2","常磐","日暮里"
"0","5","3","常磐","三河島"
"0","5","4","常磐","南千住"
"0","5","6","常磐","北千住"
"0","5","7","常磐","綾瀬"
"0","5","8","常磐","亀有"
"0","5","9","常磐","金町"
"0","5","b","常磐","松戸"
"0","5","c","常磐","北松戸"
"0","5","d","常磐","馬橋"
"0","5","e","常磐","新松戸"
"0","5","10","常磐","北小金"
"0","5","11","常磐","南柏"
"0","5","12","常磐","柏"
"0","5","13","常磐","北柏"
"0","5","15","常磐","我孫子"
"0","5","16","常磐","天王台"
"0","5","18","常磐","取手"
"0","5","1a","常磐","藤代"
"0","5","1b","常磐","佐貫"
"0","5","1d","常磐","牛久"
"0","5","1e","常磐","ひたち野うしく"
"0","5","1f","常磐","荒川沖"
"0","5","21","常磐","土浦"
"0","5","23","常磐","神立"
"0","5","25","常磐","高浜"
"0","5","26","常磐","石岡"
"0","5","28","常磐","羽鳥"
"0","5","2a","常磐","岩間"
"0","5","2c","常磐","友部"
"0","5","2d","常磐","内原"
"0","5","2f","常磐","赤塚"
"0","5","30","常磐","偕楽園"
"0","5","31","常磐","水戸"
"0","5","33","常磐","勝田"
"0","5","34","常磐","佐和"
"0","5","35","常磐","東海"
"0","5","36","常磐","大甕"
"0","5","38","常磐","常陸多賀"
"0","5","39","常磐","日立"
"0","5","3a","常磐","小木津"
"0","5","3b","常磐","十王"
"0","5","3d","常磐","高萩"
"0","5","3e","常磐","南中郷"
"0","5","3f","常磐","磯原"
"0","5","40","常磐","大津港"
"0","5","42","常磐","勿来"
"0","5","43","常磐","植田"
"0","5","44","常磐","泉"
"0","5","45","常磐","湯本"
"0","5","47","常磐","内郷"
"0","5","48","常磐","いわき"
"0","5","4a","常磐","草野"
"0","5","4f","常磐","広野"
"0","5","52","常磐","竜田"
"0","5","5a","常磐","浪江"
"0","5","5f","常磐","原ノ町"
"0","5","61","常磐","鹿島"
"0","5","63","常磐","日立木"
"0","5","64","常磐","相馬"
"0","5","65","常磐","駒ヶ嶺"
"0","5","66","常磐","新地"
"0","5","68","常磐","坂元"
"0","5","69","常磐","山下"
"0","5","6a","常磐","浜吉田"
"0","5","6b","常磐","亘理"
"0","5","6c","常磐","逢隈"
"0","6","1","鹿児島本","門司港"
"0","6","1","鹿児島","門司港"
"0","6","2","鹿児島本","小森江"
"0","6","3","鹿児島本","門司"
"0","6","6","鹿児島本","小倉"
"0","6","7","鹿児島本","西小倉"
"0","6","9","鹿児島本","九州工大前"
"0","6","a","鹿児島本","戸畑"
"0","6","b","鹿児島本","枝光"
"0","6","c","鹿児島本","スペースワールド"
"0","6","d","鹿児島本","八幡"
"0","6","e","鹿児島本","黒崎"
"0","6","10","鹿児島本","陣原"
"0","6","11","鹿児島本","折尾"
"0","6","12","鹿児島本","水巻"
"0","6","13","鹿児島本","遠賀川"
"0","6","15","鹿児島本","海老津"
"0","6","17","鹿児島本","教育大前"
"0","6","18","鹿児島本","赤間"
"0","6","19","鹿児島本","東郷"
"0","6","1a","鹿児島本","東福間"
"0","6","1c","鹿児島本","福間"
"0","6","1d","鹿児島本","千鳥"
"0","6","1e","鹿児島本","古賀"
"0","6","1f","鹿児島本","ししぶ"
"0","6","20","鹿児島本","新宮中央"
"0","6","21","鹿児島本","福工大前"
"0","6","22","鹿児島本","九産大前"
"0","6","23","鹿児島本","香椎"
"0","6","24","鹿児島本","千早"
"0","6","25","鹿児島本","箱崎"
"0","6","26","鹿児島本","吉塚"
"0","6","27","鹿児島本","博多"
"0","6","28","鹿児島本","竹下"
"0","6","29","鹿児島本","笹原"
"0","6","2a","鹿児島本","南福岡"
"0","6","2b","鹿児島本","春日"
"0","6","2c","鹿児島本","大野城"
"0","6","2d","鹿児島本","水城"
"0","6","2e","鹿児島本","都府楼南"
"0","6","2f","鹿児島本","二日市"
"0","6","2f","鹿児島本","都府楼南"
"0","6","30","鹿児島本","二日市"
"0","6","30","鹿児島本","天拝山"
"0","6","31","鹿児島本","天拝山"
"0","6","32","鹿児島本","原田"
"0","6","33","鹿児島本","けやき台"
"0","6","34","鹿児島本","基山"
"0","6","35","鹿児島本","弥生が丘"
"0","6","36","鹿児島本","田代"
"0","6","37","鹿児島本","鳥栖"
"0","6","39","鹿児島本","肥前旭"
"0","6","3b","鹿児島本","久留米"
"0","6","3d","鹿児島本","荒木"
"0","6","3f","鹿児島本","西牟田"
"0","6","41","鹿児島本","羽犬塚"
"0","6","43","鹿児島本","船小屋"
"0","6","45","鹿児島本","瀬高"
"0","6","47","鹿児島本","南瀬高"
"0","6","49","鹿児島本","渡瀬"
"0","6","4a","鹿児島本","吉野"
"0","6","4b","鹿児島本","銀水"
"0","6","4d","鹿児島本","大牟田"
"0","6","4f","鹿児島本","荒尾"
"0","6","55","鹿児島本","大野下"
"0","6","57","鹿児島本","玉名"
"0","6","62","鹿児島本","崇城大学前"
"0","6","63","鹿児島本","上熊本"
"0","6","65","鹿児島本","熊本"
"0","6","67","鹿児島本","川尻"
"0","6","68","鹿児島本","宇土"
"0","6","6c","鹿児島本","小川"
"0","6","71","鹿児島本","新八代"
"0","6","72","鹿児島本","八代"
"0","6","91","鹿児島本","川内"
"0","6","92","鹿児島本","隈之城"
"0","6","96","鹿児島本","串木野"
"0","6","9d","鹿児島本","伊集院"
"0","6","9f","鹿児島本","薩摩松元"
"0","6","a0","鹿児島本","上伊集院"
"0","6","a1","鹿児島本","広木"
"0","6","a2","鹿児島本","鹿児島中央"
"0","6","a4","鹿児島本","鹿児島"
"0","7","3","日豊本","南小倉"
"0","7","4","日豊本","城野"
"0","7","5","日豊本","安部山公園"
"0","7","7","日豊本","下曽根"
"0","7","9","日豊本","朽網"
"0","7","b","日豊本","苅田"
"0","7","d","日豊本","小波瀬西工大前"
"0","7","e","日豊本","行橋"
"0","7","f","日豊本","南行橋"
"0","7","11","日豊本","新田原"
"0","7","13","日豊本","築城"
"0","7","15","日豊本","椎田"
"0","7","17","日豊本","豊前松江"
"0","7","19","日豊本","宇島"
"0","7","1a","日豊本","三毛門"
"0","7","1b","日豊本","吉富"
"0","7","1c","日豊本","中津"
"0","7","28","日豊本","中津"
"0","7","28","日豊本","宇佐"
"0","7","2a","日豊本","西屋敷"
"0","7","38","日豊本","亀川"
"0","7","3b","日豊本","別府"
"0","7","3e","日豊本","西大分"
"0","7","3f","日豊本","大分"
"0","7","46","日豊本","坂ノ市"
"0","7","47","日豊本","幸崎"
"0","7","59","日豊本","高鍋"
"0","7","61","日豊本","延岡"
"0","7","67","日豊本","日向市"
"0","7","6b","日豊本","美々津"
"0","7","6e","日豊本","都農"
"0","7","6f","日豊本","川南"
"0","7","70","日豊本","高鍋"
"0","7","73","日豊本","佐土原"
"0","7","7a","日豊本","宮崎"
"0","7","7b","日豊本","南宮崎"
"0","7","7c","日豊本","加納"
"0","7","7d","日豊本","清武"
"0","7","86","日豊本","都城"
"0","7","90","日豊本","国分"
"0","7","91","日豊本","隼人"
"0","7","97","日豊本","重富"
"0","7","99","日豊本","竜ケ水"
"0","9","2","北陸本","坂田"
"0","9","3","北陸本","田村"
"0","9","4","北陸本","長浜"
"0","9","6","北陸本","虎姫"
"0","9","7","北陸本","河毛"
"0","9","8","北陸本","高月"
"0","9","9","北陸本","木ノ本"
"0","9","b","北陸本","余呉"
"0","9","c","北陸本","近江塩津"
"0","9","d","北陸本","新疋田"
"0","9","f","北陸本","敦賀"
"0","9","16","北陸本","武生"
"0","9","17","北陸本","鯖江"
"0","9","1c","北陸本","福井"
"0","9","21","北陸本","芦原温泉"
"0","9","26","北陸本","加賀温泉"
"0","9","33","北陸本","松任"
"0","9","37","北陸本","金沢"
"0","9","3b","北陸本","津幡"
"0","9","3c","北陸本","倶利伽羅"
"0","9","3d","北陸本","石動"
"0","9","3e","北陸本","福岡"
"0","9","42","北陸本","高岡"
"0","9","43","北陸本","越中大門"
"0","9","44","北陸本","小杉"
"0","9","48","北陸本","富山"
"0","9","4f","北陸本","魚津"
"0","9","50","北陸本","黒部"
"0","9","5c","北陸本","糸魚川"
"0","a","2","山陽本","兵庫"
"0","a","3","山陽本","新長田"
"0","a","4","山陽本","鷹取"
"0","a","5","山陽本","須磨海浜公園"
